product_name_clean,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,allergen_match_count,allergen_sources,label_sources,confidence
pretzel bites,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel bits wheat flour, malt, salt, soybean oil, bamboo fiber, yeast, baking soda",True,False,False,False,False,False,True,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"pretzel bread sandwiches, roasted turkey bacon cheese",True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel bun enriched bleached wheat flour bleached wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, shortening palm oil , brown sugar, yeast, white vinegar, malt, salt, bicarbonates of soda",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"pretzel bun enriched flour unbleached, unbromated wheat flour, malted barley flour, niacin, iron reduced iron , thiamin mononitrate, riboflavin, folic acid",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
pretzel buns,True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel burger,True,True,False,False,False,False,True,False,True,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel chocolate candy sharing size ounce,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel crisps,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel crisps cheddar cheese,True,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel crisps everything deli style,True,False,False,False,False,False,False,False,False,True,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel crisps garlic parmesan,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel crisps gluten free everything deli style thin, crunchy pretzel crackers",True,False,False,False,False,False,False,False,False,True,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel crisps milk chocolate crunch,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel crisps original,True,False,False,False,False,False,False,False,False,False,False,False,False,3,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel crisps original deli style,True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel crisps sea salt cracked pepper,True,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel crisps wheat flour,True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"pretzel crujiente sabor miel, mostaza y cebolla envase 85 g",True,False,False,False,False,False,True,False,True,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel crujiente sabor original envase 85 g,True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel crusted cheese sticks,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel dough enriched bleached wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"pretzel dough enriched unbleached wheat flour wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
pretzel flatbread sandwiches,True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel hamburger buns,True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel m m s chocolate candies,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel m salt,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
pretzel mini-twists,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel minis,True,True,False,False,False,False,True,False,False,False,False,False,False,2,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel nuggets,True,True,True,True,False,False,True,False,False,False,False,False,False,2,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel nuggets warm, delicious fully baked soft pretzel nuggets, pretzel nuggets",True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel nuggets, peanut butter",True,True,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel organic wheat flour,True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
pretzel peanut nut butter bars,True,True,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel pieces, jalapeno, jalapeno",True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel rods,True,False,False,False,False,False,True,False,False,False,False,False,False,4,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel rods hand dipped in soft caramel, enrobed in dark chocolate and drizzled in milk chocolate, caramel dark chocolate",True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel rods hand dipped in soft caramel, enrobed in milk chocolate and drizzled in dark chocolate, caramel milk chocolate",True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel rods low fat pretzels,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel roll unbleached enriched flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, sugar, canola oil, salt, whey, yeast, soy lecithin an emulsifier , wheat gluten",True,True,False,False,False,False,True,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"pretzel roos, roos",True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel sticks,True,False,False,False,False,False,True,False,False,False,False,False,False,6,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel sticks enriched flour wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , water, malt, salt, canola oil, yeast, soda",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"pretzel thin, three cheese",True,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel thins,True,True,False,False,False,False,True,False,False,False,False,False,False,5,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel thins, original",True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel tub,True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel unbleached wheat flour, water, malt, canola oil, salt, yeast, soda",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
pretzel wheat flour,True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"pretzel wheat flour, water, canola oil, potato flour, salt, oat fiber, yeat, soda",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
pretzel wheels,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"pretzel, sourdough nuggets",True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel, sourdough twists",True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzels,True,True,True,True,False,False,True,False,False,False,False,True,False,12,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzels and mustard,True,False,False,False,False,False,False,False,True,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzels covered with white coating swirled with white frosting, frosted",True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzels enriched flour wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"pretzels enriched wheat flour wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid",True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"pretzels enriched wheat flour wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , canola oil and or soybean oil, salt, corn syrup, barley malt extract, leavening contains one or more of yeast, sodium bicarbonate, ammonium bicarbonate",True,False,False,False,False,False,True,False,False,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"pretzels enriched wheat flour wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , malted barley flour, salt, soybean oil",True,False,False,False,False,False,True,False,False,False,False,False,False,2,allergies_10k,explicit_ingredient_allergen_tags,high
